Order_ID,Customer_ID,Category,Product_Price,Discount,Delivery_Days,Customer_Rating,Returned,Discount_Group,Delivery_Group,Price_Outlier
ORD104324,CUST1178,Fashion,3715.44,31.7,4.0,4.5,No,31-40,3-4 Days,False
ORD104325,CUST1123,Beauty,1339.31,15.9,7.0,4.0,No,11-20,7-8 Days,False
ORD104326,CUST1757,Sports,14174.9,45.0,3.0,2.1,Yes,41+,3-4 Days,False
ORD104327,CUST1912,Electronics,46528.75,4.6,6.0,5.0,No,0-10,5-6 Days,True
ORD104328,CUST1521,Sports,3674.75,23.6,8.0,2.8,No,21-30,7-8 Days,False
ORD104329,CUST1843,Electronics,23574.09,39.5,5.0,4.3,No,31-40,5-6 Days,False
ORD104330,CUST1725,Beauty,4915.14,14.2,9.0,4.9,No,11-20,9+ Days,False
ORD104331,CUST1828,Fashion,5717.58,29.6,9.0,1.7,No,21-30,9+ Days,False
ORD104332,CUST1563,Electronics,47118.14,33.2,9.0,4.0,No,31-40,9+ Days,True
ORD104333,CUST1814,Fashion,3809.01,12.1,4.0,3.8,No,11-20,3-4 Days,False
ORD104334,CUST1327,Home & Kitchen,18138.73,23.9,5.0,4.7,No,21-30,5-6 Days,False
ORD104335,CUST1908,Fashion,3398.7,22.7,9.0,4.8,No,21-30,9+ Days,False
ORD104336,CUST1576,Electronics,16619.46,16.7,12.0,4.5,Yes,11-20,9+ Days,False
ORD104337,CUST1883,Home & Kitchen,16110.78,59.5,8.0,3.5,Yes,41+,7-8 Days,False
ORD104338,CUST1744,Sports,14657.0,13.6,9.0,4.2,No,11-20,9+ Days,False
ORD104339,CUST1533,Fashion,2829.51,40.1,6.0,5.0,No,41+,5-6 Days,False
ORD104340,CUST1005,Electronics,30353.33,19.1,6.0,4.8,Yes,11-20,5-6 Days,False
ORD104341,CUST1006,Fashion,5555.01,8.7,7.0,3.3,No,0-10,7-8 Days,False
ORD104342,CUST1043,Electronics,34782.85,26.5,7.0,4.7,No,21-30,7-8 Days,True
ORD104343,CUST1282,Beauty,5107.54,34.7,1.0,4.9,Yes,31-40,0-2 Days,False
ORD104344,CUST1861,Beauty,4641.93,38.8,9.0,3.1,Yes,31-40,9+ Days,False
ORD104345,CUST1566,Home & Kitchen,2210.79,48.4,8.0,3.8,Yes,41+,7-8 Days,False
ORD104346,CUST1896,Fashion,7988.16,69.2,6.0,3.6,Yes,41+,5-6 Days,False
ORD104347,CUST1131,Beauty,4588.69,28.8,4.0,4.5,No,21-30,3-4 Days,False
ORD104348,CUST1651,Home & Kitchen,21706.46,15.1,5.0,3.5,Yes,11-20,5-6 Days,False
ORD104349,CUST1215,Beauty,4011.83,31.8,7.0,3.3,No,31-40,7-8 Days,False
ORD104350,CUST1025,Home & Kitchen,21522.1,21.0,5.0,4.7,No,21-30,5-6 Days,False
ORD104351,CUST1908,Beauty,940.58,38.9,5.0,2.8,Yes,31-40,5-6 Days,False
ORD104352,CUST1577,Home & Kitchen,9215.26,5.5,7.0,3.9,No,0-10,7-8 Days,False
ORD104353,CUST1260,Fashion,7073.16,60.5,4.0,3.2,Yes,41+,3-4 Days,False
ORD104354,CUST1436,Sports,3583.67,37.8,4.0,4.7,Yes,31-40,3-4 Days,False
ORD104355,CUST1383,Home & Kitchen,2693.46,0.0,4.0,3.3,No,0-10,3-4 Days,False
ORD104356,CUST1961,Home & Kitchen,19872.48,14.4,6.0,3.8,No,11-20,5-6 Days,False
ORD104357,CUST1710,Fashion,6766.15,37.2,8.0,1.9,Yes,31-40,7-8 Days,False
ORD104358,CUST1418,Home & Kitchen,4736.18,42.6,6.0,3.8,No,41+,5-6 Days,False
ORD104359,CUST1475,Home & Kitchen,21475.17,5.9,7.0,3.7,Yes,0-10,7-8 Days,False
ORD104360,CUST1109,Electronics,42772.23,35.7,3.0,3.9,No,31-40,3-4 Days,True
ORD104361,CUST1528,Electronics,33604.55,0.0,3.0,4.8,No,0-10,3-4 Days,False
ORD104362,CUST1715,Home & Kitchen,20892.05,23.7,6.0,4.3,No,21-30,5-6 Days,False
ORD104363,CUST1654,Beauty,2689.72,41.7,6.0,4.1,No,41+,5-6 Days,False
ORD104364,CUST1870,Home & Kitchen,5494.65,16.7,4.0,3.2,No,11-20,3-4 Days,False
ORD104365,CUST1625,Fashion,2636.4,2.4,10.0,5.0,Yes,0-10,9+ Days,False
ORD104366,CUST1586,Home & Kitchen,13024.97,27.2,5.0,2.3,No,21-30,5-6 Days,False
ORD104367,CUST1957,Electronics,34223.19,15.9,7.0,2.8,Yes,11-20,7-8 Days,True
ORD104368,CUST1565,Fashion,6541.86,34.4,7.0,3.2,No,31-40,7-8 Days,False
ORD104369,CUST1118,Electronics,48524.4,11.7,5.0,4.0,No,11-20,5-6 Days,True
ORD104370,CUST1186,Electronics,36975.16,13.4,9.0,3.8,Yes,11-20,9+ Days,True
ORD104371,CUST1575,Electronics,47943.2,0.0,6.0,3.2,No,0-10,5-6 Days,True
ORD104372,CUST1141,Fashion,1938.3,27.5,6.0,3.9,No,21-30,5-6 Days,False
ORD104373,CUST1301,Electronics,7753.55,22.6,8.0,4.7,No,21-30,7-8 Days,False
ORD104374,CUST1226,Fashion,7052.25,7.2,7.0,3.8,Yes,0-10,7-8 Days,False
ORD104375,CUST1225,Home & Kitchen,2628.42,27.9,7.0,3.8,No,21-30,7-8 Days,False
ORD104376,CUST1183,Fashion,2350.16,40.4,8.0,3.7,No,41+,7-8 Days,False
ORD104377,CUST1161,Fashion,5714.89,21.8,7.0,3.1,No,21-30,7-8 Days,False
ORD104378,CUST1062,Beauty,2633.85,29.0,10.0,2.7,No,21-30,9+ Days,False
ORD104379,CUST1935,Electronics,53197.27,29.1,5.0,3.8,Yes,21-30,5-6 Days,True
ORD104380,CUST1397,Home & Kitchen,8011.11,6.9,6.0,3.1,No,0-10,5-6 Days,False
ORD104381,CUST1593,Electronics,5652.92,55.8,11.0,3.5,No,41+,9+ Days,False
ORD104382,CUST1841,Electronics,21536.06,17.9,5.0,4.1,Yes,11-20,5-6 Days,False
ORD104383,CUST1397,Home & Kitchen,14789.42,34.8,2.0,4.1,No,31-40,0-2 Days,False
ORD104384,CUST1016,Home & Kitchen,9897.71,36.5,8.0,4.8,No,31-40,7-8 Days,False
ORD104385,CUST1229,Sports,8348.68,22.9,3.0,2.4,No,21-30,3-4 Days,False
ORD104386,CUST1438,Home & Kitchen,22013.67,34.1,8.0,3.6,No,31-40,7-8 Days,False
ORD104387,CUST1414,Sports,13748.54,28.7,7.0,4.6,No,21-30,7-8 Days,False
ORD104388,CUST1935,Electronics,19628.57,3.7,6.0,2.5,No,0-10,5-6 Days,False
ORD104389,CUST1609,Electronics,30417.73,20.0,6.0,3.7,No,11-20,5-6 Days,False
ORD104390,CUST1360,Electronics,35202.92,15.8,2.0,4.0,No,11-20,0-2 Days,True
ORD104391,CUST1832,Electronics,57201.19,18.1,5.0,2.9,Yes,11-20,5-6 Days,True
ORD104392,CUST1838,Home & Kitchen,24966.54,5.4,8.0,3.3,No,0-10,7-8 Days,False
ORD104393,CUST1652,Home & Kitchen,6496.86,41.9,4.0,2.8,No,41+,3-4 Days,False
ORD104394,CUST1130,Electronics,44983.89,49.0,10.0,4.0,No,41+,9+ Days,True
ORD104395,CUST1929,Sports,6105.84,39.7,7.0,1.8,Yes,31-40,7-8 Days,False
ORD104396,CUST1655,Beauty,346.22,44.1,8.0,3.2,No,41+,7-8 Days,False
ORD104397,CUST1849,Fashion,569.39,19.8,5.0,3.2,Yes,11-20,5-6 Days,False
ORD104398,CUST1692,Electronics,30331.13,15.5,5.0,4.5,No,11-20,5-6 Days,False
ORD104399,CUST1163,Electronics,31858.42,13.3,4.0,2.6,Yes,11-20,3-4 Days,False
ORD104400,CUST1351,Electronics,6241.33,34.7,7.0,4.8,Yes,31-40,7-8 Days,False
ORD104401,CUST1478,Electronics,42781.01,28.4,3.0,4.4,No,21-30,3-4 Days,True
ORD104402,CUST1635,Home & Kitchen,7914.88,23.8,8.0,4.6,No,21-30,7-8 Days,False
ORD104403,CUST1038,Fashion,4699.2,44.4,6.0,3.5,No,41+,5-6 Days,False
ORD104404,CUST1976,Fashion,2756.89,31.1,2.0,3.5,Yes,31-40,0-2 Days,False
ORD104405,CUST1298,Sports,3090.02,12.4,9.0,3.2,No,11-20,9+ Days,False
ORD104406,CUST1877,Home & Kitchen,10653.6,14.8,8.0,4.3,No,11-20,7-8 Days,False
ORD104407,CUST1232,Sports,4021.51,35.2,2.0,3.5,No,31-40,0-2 Days,False
ORD104408,CUST1849,Electronics,34414.05,40.6,3.0,3.2,No,41+,3-4 Days,True
ORD104409,CUST1764,Fashion,1991.21,33.3,4.0,3.5,No,31-40,3-4 Days,False
ORD104410,CUST1519,Home & Kitchen,13103.42,53.5,8.0,4.1,No,41+,7-8 Days,False
ORD104411,CUST1568,Electronics,13655.82,49.5,5.0,2.8,No,41+,5-6 Days,False
ORD104412,CUST1901,Electronics,41903.61,31.6,3.0,3.0,No,31-40,3-4 Days,True
ORD104413,CUST1168,Home & Kitchen,19045.29,12.4,7.0,4.9,Yes,11-20,7-8 Days,False
ORD104414,CUST1829,Home & Kitchen,3471.54,5.4,3.0,3.1,No,0-10,3-4 Days,False
ORD104415,CUST1731,Fashion,4008.52,19.2,8.0,5.0,No,11-20,7-8 Days,False
ORD104416,CUST1065,Fashion,1031.54,36.3,4.0,3.4,No,31-40,3-4 Days,False
ORD104417,CUST1194,Fashion,4986.37,52.4,5.0,2.7,Yes,41+,5-6 Days,False
ORD104418,CUST1452,Electronics,19542.24,31.3,7.0,4.9,No,31-40,7-8 Days,False
ORD104419,CUST1961,Fashion,4457.18,42.5,5.0,5.0,Yes,41+,5-6 Days,False
ORD104420,CUST1605,Electronics,33460.36,21.3,7.0,3.3,No,21-30,7-8 Days,False
ORD104421,CUST1853,Electronics,55839.49,34.3,6.0,4.7,No,31-40,5-6 Days,True
ORD104422,CUST1170,Sports,8551.89,37.4,6.0,3.9,No,31-40,5-6 Days,False
ORD104423,CUST1931,Home & Kitchen,14908.56,0.0,6.0,3.9,No,0-10,5-6 Days,False
ORD104424,CUST1738,Beauty,2589.42,18.8,8.0,4.1,No,11-20,7-8 Days,False
ORD104425,CUST1231,Fashion,7618.1,39.2,7.0,3.8,No,31-40,7-8 Days,False
ORD104426,CUST1962,Fashion,6328.89,29.1,5.0,3.9,No,21-30,5-6 Days,False
ORD104427,CUST1281,Fashion,2640.54,7.1,6.0,3.8,No,0-10,5-6 Days,False
ORD104428,CUST1006,Electronics,51431.53,0.0,7.0,3.3,Yes,0-10,7-8 Days,True
ORD104429,CUST1264,Electronics,28781.8,19.5,4.0,3.2,No,11-20,3-4 Days,False
ORD104430,CUST1931,Beauty,5023.4,23.9,7.0,2.9,No,21-30,7-8 Days,False
ORD104431,CUST1053,Home & Kitchen,20713.89,11.7,11.0,2.3,Yes,11-20,9+ Days,False
ORD104432,CUST1019,Home & Kitchen,5370.66,27.1,6.0,3.7,No,21-30,5-6 Days,False
ORD104433,CUST1265,Fashion,5758.56,32.6,9.0,3.1,No,31-40,9+ Days,False
ORD104434,CUST1161,Sports,4856.19,35.1,7.0,2.5,No,31-40,7-8 Days,False
ORD104435,CUST1776,Electronics,21362.1,0.0,6.0,3.1,No,0-10,5-6 Days,False
ORD104436,CUST1806,Fashion,2722.61,5.3,6.0,3.4,No,0-10,5-6 Days,False
ORD104437,CUST1160,Fashion,5941.76,20.4,8.0,3.4,No,21-30,7-8 Days,False
ORD104438,CUST1023,Beauty,1610.01,33.6,8.0,4.9,No,31-40,7-8 Days,False
ORD104439,CUST1162,Sports,712.95,32.3,5.0,3.3,Yes,31-40,5-6 Days,False
ORD104440,CUST1343,Fashion,5864.28,32.1,7.0,5.0,No,31-40,7-8 Days,False
ORD104441,CUST1942,Sports,3147.94,19.2,5.0,3.2,No,11-20,5-6 Days,False
ORD104442,CUST1416,Beauty,895.55,20.1,9.0,4.2,No,21-30,9+ Days,False
ORD104443,CUST1385,Fashion,2281.37,14.1,5.0,3.0,Yes,11-20,5-6 Days,False
ORD104444,CUST1007,Fashion,3349.25,36.5,3.0,5.0,No,31-40,3-4 Days,False
ORD104445,CUST1875,Fashion,4069.3,11.2,6.0,4.8,Yes,11-20,5-6 Days,False
ORD104446,CUST1880,Sports,1337.35,37.8,7.0,4.4,No,31-40,7-8 Days,False
ORD104447,CUST1536,Electronics,58381.53,28.1,5.0,5.0,No,21-30,5-6 Days,True
ORD104448,CUST1130,Beauty,4381.56,24.3,6.0,4.5,No,21-30,5-6 Days,False
ORD104449,CUST1767,Fashion,2923.96,15.1,8.0,4.2,Yes,11-20,7-8 Days,False
ORD104450,CUST1256,Beauty,2116.57,4.7,9.0,2.7,No,0-10,9+ Days,False
ORD104451,CUST1250,Fashion,3864.07,15.3,5.0,1.9,No,11-20,5-6 Days,False
ORD104452,CUST1914,Home & Kitchen,15955.12,20.0,6.0,2.8,No,11-20,5-6 Days,False
ORD104453,CUST1339,Beauty,1134.33,0.0,7.0,2.5,No,0-10,7-8 Days,False
ORD104454,CUST1618,Beauty,1376.9,22.0,3.0,3.2,No,21-30,3-4 Days,False
ORD104455,CUST1356,Sports,12989.91,38.9,4.0,4.7,No,31-40,3-4 Days,False
ORD104456,CUST1312,Electronics,19094.02,33.5,7.0,2.9,No,31-40,7-8 Days,False
ORD104457,CUST1860,Home & Kitchen,10000.72,17.6,4.0,3.4,No,11-20,3-4 Days,False
ORD104458,CUST1483,Electronics,52919.95,25.7,6.0,3.8,Yes,21-30,5-6 Days,True
ORD104459,CUST1032,Fashion,5473.61,16.7,9.0,3.9,No,11-20,9+ Days,False
ORD104460,CUST1589,Home & Kitchen,9069.43,27.2,3.0,3.3,No,21-30,3-4 Days,False
ORD104461,CUST1838,Fashion,5627.75,48.1,4.0,4.8,Yes,41+,3-4 Days,False
ORD104462,CUST1093,Home & Kitchen,1276.33,39.5,4.0,3.8,No,31-40,3-4 Days,False
ORD104463,CUST1522,Sports,11219.69,32.8,8.0,3.9,No,31-40,7-8 Days,False
ORD104464,CUST1891,Electronics,31785.88,17.6,8.0,5.0,No,11-20,7-8 Days,False
ORD104465,CUST1936,Home & Kitchen,20479.01,36.2,8.0,5.0,Yes,31-40,7-8 Days,False
ORD104466,CUST1842,Fashion,7659.78,0.0,4.0,3.8,No,0-10,3-4 Days,False
ORD104467,CUST1034,Electronics,55918.37,21.2,3.0,4.2,No,21-30,3-4 Days,True
ORD104468,CUST1852,Electronics,55009.58,33.8,5.0,3.1,No,31-40,5-6 Days,True
ORD104469,CUST1623,Sports,8024.03,36.1,6.0,2.1,No,31-40,5-6 Days,False
ORD104470,CUST1289,Sports,5850.03,35.0,8.0,4.3,No,31-40,7-8 Days,False
ORD104471,CUST1971,Sports,7350.01,29.4,6.0,3.0,No,21-30,5-6 Days,False
ORD104472,CUST1344,Sports,10565.51,22.1,5.0,4.3,No,21-30,5-6 Days,False
ORD104473,CUST1609,Electronics,53619.88,33.1,10.0,5.0,Yes,31-40,9+ Days,True
ORD104474,CUST1508,Fashion,2052.4,10.7,7.0,2.3,No,11-20,7-8 Days,False
ORD104475,CUST1313,Home & Kitchen,23020.27,12.3,13.0,2.0,Yes,11-20,9+ Days,False
ORD104476,CUST1662,Fashion,6613.85,25.9,4.0,3.1,Yes,21-30,3-4 Days,False
ORD104477,CUST1944,Fashion,7841.42,27.6,5.0,4.4,No,21-30,5-6 Days,False
ORD104478,CUST1204,Fashion,7101.89,0.0,7.0,4.8,No,0-10,7-8 Days,False
ORD104479,CUST1222,Home & Kitchen,7574.48,31.8,7.0,4.4,No,31-40,7-8 Days,False
ORD104480,CUST1032,Home & Kitchen,3364.13,36.6,5.0,4.0,No,31-40,5-6 Days,False
ORD104481,CUST1637,Electronics,11173.26,23.8,3.0,3.8,No,21-30,3-4 Days,False
ORD104482,CUST1620,Fashion,2684.17,60.6,6.0,3.9,Yes,41+,5-6 Days,False
ORD104483,CUST1723,Home & Kitchen,15663.25,14.8,9.0,4.7,No,11-20,9+ Days,False
ORD104484,CUST1429,Home & Kitchen,20264.55,19.6,7.0,3.3,No,11-20,7-8 Days,False
ORD104485,CUST2000,Electronics,54458.77,19.1,3.0,3.8,Yes,11-20,3-4 Days,True
ORD104486,CUST1002,Beauty,3855.39,23.9,5.0,2.9,No,21-30,5-6 Days,False
ORD104487,CUST1507,Electronics,5309.72,20.1,5.0,4.1,No,21-30,5-6 Days,False
ORD104488,CUST1462,Fashion,1897.38,3.9,5.0,3.8,No,0-10,5-6 Days,False
ORD104489,CUST1183,Beauty,868.44,16.8,3.0,5.0,No,11-20,3-4 Days,False
ORD104490,CUST1059,Home & Kitchen,9592.45,23.5,6.0,2.6,No,21-30,5-6 Days,False
ORD104491,CUST1289,Fashion,4260.13,43.4,9.0,4.5,Yes,41+,9+ Days,False
ORD104492,CUST1096,Home & Kitchen,1850.21,58.0,5.0,3.4,No,41+,5-6 Days,False
ORD104493,CUST1505,Home & Kitchen,9233.17,45.0,8.0,4.5,No,41+,7-8 Days,False
ORD104494,CUST1762,Beauty,1321.32,13.4,3.0,4.4,No,11-20,3-4 Days,False
ORD104495,CUST1617,Beauty,3988.3,14.6,4.0,3.6,Yes,11-20,3-4 Days,False
ORD104496,CUST1211,Home & Kitchen,12035.39,22.6,4.0,3.0,No,21-30,3-4 Days,False
ORD104497,CUST1782,Fashion,4214.88,51.8,6.0,3.0,Yes,41+,5-6 Days,False
ORD104498,CUST1964,Electronics,28523.05,22.5,5.0,3.9,No,21-30,5-6 Days,False
ORD104499,CUST1962,Fashion,7670.15,5.1,7.0,3.2,No,0-10,7-8 Days,False
ORD104500,CUST1458,Fashion,2110.51,17.5,7.0,3.6,No,11-20,7-8 Days,False
ORD104501,CUST1571,Home & Kitchen,13303.28,36.4,5.0,2.8,No,31-40,5-6 Days,False
ORD104502,CUST1989,Home & Kitchen,18611.62,35.3,4.0,4.2,No,31-40,3-4 Days,False
ORD104503,CUST1783,Fashion,4676.33,22.0,3.0,3.1,No,21-30,3-4 Days,False
ORD104504,CUST1927,Electronics,56096.15,35.3,6.0,3.5,No,31-40,5-6 Days,True
ORD104505,CUST1993,Fashion,3334.76,0.0,6.0,4.9,No,0-10,5-6 Days,False
ORD104506,CUST1029,Fashion,3977.57,26.6,4.0,3.9,No,21-30,3-4 Days,False
ORD104507,CUST1203,Beauty,804.58,37.9,3.0,4.4,No,31-40,3-4 Days,False
ORD104508,CUST1112,Electronics,38494.95,12.5,4.0,3.0,Yes,11-20,3-4 Days,True
ORD104509,CUST1365,Home & Kitchen,7774.73,12.5,5.0,4.0,No,11-20,5-6 Days,False
ORD104510,CUST2000,Sports,2992.42,0.0,9.0,4.1,Yes,0-10,9+ Days,False
ORD104511,CUST1123,Electronics,34949.22,48.8,6.0,3.0,No,41+,5-6 Days,True
ORD104512,CUST1713,Fashion,4492.33,14.2,8.0,3.8,No,11-20,7-8 Days,False
ORD104513,CUST1303,Electronics,9172.94,28.6,3.0,3.5,No,21-30,3-4 Days,False
ORD104514,CUST1697,Home & Kitchen,17696.81,34.1,8.0,4.0,No,31-40,7-8 Days,False
ORD104515,CUST1570,Home & Kitchen,15895.29,47.7,5.0,2.7,No,41+,5-6 Days,False
ORD104516,CUST1861,Fashion,1917.63,22.7,4.0,3.0,No,21-30,3-4 Days,False
ORD104517,CUST1255,Home & Kitchen,12160.32,16.9,6.0,2.7,No,11-20,5-6 Days,False
ORD104518,CUST1229,Sports,11000.62,27.6,5.0,2.9,No,21-30,5-6 Days,False
ORD104519,CUST1341,Electronics,34118.97,44.3,8.0,3.3,Yes,41+,7-8 Days,False
ORD104520,CUST1927,Electronics,26751.9,22.4,8.0,4.2,No,21-30,7-8 Days,False
ORD104521,CUST1565,Sports,5309.44,10.7,7.0,3.9,No,11-20,7-8 Days,False
ORD104522,CUST1342,Home & Kitchen,15571.53,1.9,7.0,3.9,No,0-10,7-8 Days,False
ORD104523,CUST1832,Sports,14129.25,6.7,4.0,3.0,No,0-10,3-4 Days,False
ORD104524,CUST1756,Home & Kitchen,17056.23,38.0,10.0,3.8,Yes,31-40,9+ Days,False
ORD104525,CUST1338,Beauty,726.05,20.2,5.0,4.8,No,21-30,5-6 Days,False
ORD104526,CUST1258,Fashion,3955.14,15.9,8.0,4.0,No,11-20,7-8 Days,False
ORD104527,CUST1060,Beauty,5377.7,14.3,7.0,4.4,No,11-20,7-8 Days,False
ORD104528,CUST1982,Sports,2050.81,26.3,2.0,3.4,No,21-30,0-2 Days,False
ORD104529,CUST1229,Home & Kitchen,24730.79,21.4,1.0,3.4,No,21-30,0-2 Days,False
ORD104530,CUST1340,Electronics,57198.82,20.9,6.0,4.2,No,21-30,5-6 Days,True
ORD104531,CUST1432,Fashion,1087.06,45.2,8.0,3.0,No,41+,7-8 Days,False
ORD104532,CUST1816,Electronics,56337.73,48.1,7.0,3.7,No,41+,7-8 Days,True
ORD104533,CUST1118,Fashion,3223.49,0.8,6.0,3.9,No,0-10,5-6 Days,False
ORD104534,CUST1957,Fashion,6835.32,29.9,2.0,3.5,No,21-30,0-2 Days,False
ORD104535,CUST1900,Home & Kitchen,10924.88,13.3,6.0,3.1,No,11-20,5-6 Days,False
ORD104536,CUST1026,Home & Kitchen,11468.69,21.3,9.0,3.3,No,21-30,9+ Days,False
ORD104537,CUST1340,Fashion,5256.82,29.6,10.0,2.7,No,21-30,9+ Days,False
ORD104538,CUST1662,Home & Kitchen,19542.35,21.8,4.0,4.0,No,21-30,3-4 Days,False
ORD104539,CUST1171,Electronics,6858.4,28.5,4.0,4.5,No,21-30,3-4 Days,False
ORD104540,CUST1253,Electronics,37623.58,35.1,4.0,3.4,No,31-40,3-4 Days,True
ORD104541,CUST1532,Electronics,15270.31,29.4,4.0,5.0,No,21-30,3-4 Days,False
ORD104542,CUST1349,Home & Kitchen,9171.98,15.3,8.0,3.2,No,11-20,7-8 Days,False
ORD104543,CUST1304,Electronics,24138.28,15.6,6.0,3.2,No,11-20,5-6 Days,False
ORD104544,CUST1377,Fashion,4017.95,3.4,6.0,4.4,Yes,0-10,5-6 Days,False
ORD104545,CUST1351,Fashion,3006.02,12.2,4.0,4.3,No,11-20,3-4 Days,False
ORD104546,CUST1573,Beauty,911.96,54.4,8.0,4.3,No,41+,7-8 Days,False
ORD104547,CUST1151,Electronics,13009.58,13.1,8.0,4.7,Yes,11-20,7-8 Days,False
ORD104548,CUST1748,Home & Kitchen,1609.2,7.1,3.0,3.1,No,0-10,3-4 Days,False
ORD104549,CUST1829,Home & Kitchen,12180.03,29.8,7.0,4.1,No,21-30,7-8 Days,False
ORD104550,CUST1230,Beauty,5740.35,23.3,6.0,2.7,No,21-30,5-6 Days,False
ORD104551,CUST1336,Sports,2354.16,22.1,3.0,4.7,No,21-30,3-4 Days,False
ORD104552,CUST1703,Electronics,57044.55,46.1,6.0,4.6,No,41+,5-6 Days,True
ORD104553,CUST1275,Electronics,45334.88,33.2,2.0,4.6,Yes,31-40,0-2 Days,True
ORD104554,CUST1715,Sports,9816.23,17.1,5.0,3.8,No,11-20,5-6 Days,False
ORD104555,CUST1204,Fashion,5339.58,18.6,8.0,4.6,Yes,11-20,7-8 Days,False
ORD104556,CUST1228,Home & Kitchen,20806.81,17.5,6.0,3.9,Yes,11-20,5-6 Days,False
ORD104557,CUST1269,Home & Kitchen,3387.46,38.1,6.0,4.9,No,31-40,5-6 Days,False
ORD104558,CUST1898,Home & Kitchen,13015.05,20.4,3.0,3.6,Yes,21-30,3-4 Days,False
ORD104559,CUST1179,Sports,10668.4,0.0,6.0,3.5,No,0-10,5-6 Days,False
ORD104560,CUST1843,Sports,9091.53,24.3,7.0,4.1,No,21-30,7-8 Days,False
ORD104561,CUST1257,Beauty,5046.84,1.9,4.0,2.8,No,0-10,3-4 Days,False
ORD104562,CUST1681,Fashion,1042.04,57.8,7.0,3.6,No,41+,7-8 Days,False
ORD104563,CUST1906,Sports,10577.02,10.5,5.0,3.8,No,11-20,5-6 Days,False
ORD104564,CUST1515,Electronics,34371.53,22.6,6.0,2.7,No,21-30,5-6 Days,True
ORD104565,CUST1008,Fashion,3343.71,28.9,5.0,3.9,No,21-30,5-6 Days,False
ORD104566,CUST1336,Sports,5565.93,20.7,10.0,4.2,Yes,21-30,9+ Days,False
ORD104567,CUST1932,Fashion,5156.24,20.6,12.0,4.5,Yes,21-30,9+ Days,False
ORD104568,CUST1619,Fashion,7182.47,31.3,6.0,2.6,Yes,31-40,5-6 Days,False
ORD104569,CUST1040,Electronics,32289.68,47.9,5.0,4.6,No,41+,5-6 Days,False
ORD104570,CUST1935,Sports,12493.54,36.5,6.0,2.1,No,31-40,5-6 Days,False
ORD104571,CUST1980,Home & Kitchen,10532.18,47.2,5.0,3.1,No,41+,5-6 Days,False
ORD104572,CUST1431,Home & Kitchen,3277.95,9.3,7.0,5.0,No,0-10,7-8 Days,False
ORD104573,CUST1887,Fashion,961.29,29.8,5.0,3.9,Yes,21-30,5-6 Days,False
ORD104574,CUST1700,Beauty,592.61,27.3,6.0,3.0,No,21-30,5-6 Days,False
ORD104575,CUST1776,Beauty,2466.86,30.3,6.0,2.7,No,31-40,5-6 Days,False
ORD104576,CUST1330,Fashion,3029.28,45.6,4.0,2.8,Yes,41+,3-4 Days,False
ORD104577,CUST1243,Fashion,5884.53,21.7,3.0,3.0,No,21-30,3-4 Days,False
ORD104578,CUST1165,Electronics,45855.18,18.9,8.0,4.6,No,11-20,7-8 Days,True
ORD104579,CUST1959,Sports,1427.21,33.0,7.0,4.2,No,31-40,7-8 Days,False
ORD104580,CUST1480,Home & Kitchen,6151.18,0.0,5.0,4.7,No,0-10,5-6 Days,False
ORD104581,CUST1283,Sports,4621.94,21.4,5.0,3.0,No,21-30,5-6 Days,False
ORD104582,CUST1095,Fashion,4607.09,23.0,5.0,2.2,No,21-30,5-6 Days,False
ORD104583,CUST1131,Beauty,1123.74,11.2,4.0,4.3,No,11-20,3-4 Days,False
ORD104584,CUST1935,Beauty,1063.46,40.9,6.0,3.7,No,41+,5-6 Days,False
ORD104585,CUST1774,Home & Kitchen,23639.69,9.1,6.0,3.2,No,0-10,5-6 Days,False
ORD104586,CUST1209,Sports,12200.1,23.0,1.0,4.6,No,21-30,0-2 Days,False
ORD104587,CUST1522,Fashion,1854.91,29.4,7.0,4.8,Yes,21-30,7-8 Days,False
ORD104588,CUST1981,Electronics,27361.23,45.3,6.0,5.0,No,41+,5-6 Days,False
ORD104589,CUST1925,Home & Kitchen,9406.05,24.8,10.0,3.0,Yes,21-30,9+ Days,False
ORD104590,CUST1541,Beauty,4808.72,39.0,5.0,4.8,No,31-40,5-6 Days,False
ORD104591,CUST1660,Home & Kitchen,13147.15,35.5,9.0,4.1,Yes,31-40,9+ Days,False
ORD104592,CUST1847,Electronics,12031.74,26.9,8.0,3.3,No,21-30,7-8 Days,False
ORD104593,CUST1578,Home & Kitchen,18683.61,8.7,5.0,3.8,No,0-10,5-6 Days,False
ORD104594,CUST1481,Fashion,3476.66,3.5,7.0,3.1,No,0-10,7-8 Days,False
ORD104595,CUST1524,Fashion,2471.93,26.6,10.0,3.3,No,21-30,9+ Days,False
ORD104596,CUST1525,Home & Kitchen,9887.07,16.9,8.0,4.5,No,11-20,7-8 Days,False
ORD104597,CUST1364,Beauty,3137.21,38.8,2.0,3.3,No,31-40,0-2 Days,False
ORD104598,CUST1423,Fashion,3073.37,36.2,8.0,4.1,No,31-40,7-8 Days,False
ORD104599,CUST1935,Fashion,2314.29,22.2,10.0,3.4,No,21-30,9+ Days,False
ORD104600,CUST1614,Fashion,3488.77,7.6,5.0,3.9,No,0-10,5-6 Days,False
ORD104601,CUST1685,Electronics,6054.51,32.7,6.0,4.0,No,31-40,5-6 Days,False
